formula_id,formula_key,formula_category,formula_type,is_fixed,db_expression,excel_book,excel_sheet,excel_cell,resolution_note,oos_reason
802,V_4_1_2_20_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_4_1_ziel * Verbrauch_4_1_2_19_ziel / Verbrauch_4_1_2_17_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1100,V_4.1.2.2_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_1_ziel / 100 * Verbrauch_4_1_2_ziel / 100 * Verbrauch_4_1_0_ziel,_S.xlsx,4. Verbrauch,M152,Via verbrauch_to_excel.csv ('Bedarfsniveau GVk (nach Entwicklung)'),
801,V_4_1_2_2_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_1_ziel / 100 * Verbrauch_4_1_2_ziel / 100 * Verbrauch_4_1_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
195,V_4.1.2.3,verbrauch,status,False,Verbrauch_4_1_2_6 * Verbrauch_4_1_2_7 / 100 + Verbrauch_4_1_2_11 * Verbrauch_4_1_2_12 / 100,_S.xlsx,4. Verbrauch,L128,Via verbrauch_to_excel.csv ('Nutzungsgrad Traktionsmix'),
1101,V_4.1.2.3_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_6_ziel * Verbrauch_4_1_2_7_ziel / 100 + Verbrauch_4_1_2_11_ziel * Verbrauch_4_1_2_12_ziel / 100 + Verbrauch_4_1_2_16_ziel * Verbrauch_4_1_2_17_ziel / 100,_S.xlsx,4. Verbrauch,M128,Via verbrauch_to_excel.csv ('Nutzungsgrad Traktionsmix'),
803,V_4_1_2_3_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_6_ziel * Verbrauch_4_1_2_7_ziel / 100 + Verbrauch_4_1_2_11_ziel * Verbrauch_4_1_2_12_ziel / 100 + Verbrauch_4_1_2_16_ziel * Verbrauch_4_1_2_17_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
196,V_4.1.2.4.0,verbrauch,status,False,Verbrauch_4_1_2_2 * Verbrauch_4_1_2_3 / 100,_S.xlsx,4. Verbrauch,L154,Via verbrauch_to_excel.csv ('Nutzenergie (NE) gesamt GVk'),
1102,V_4.1.2.4.0_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_2_status * 0,_S.xlsx,4. Verbrauch,M154,Via verbrauch_to_excel.csv ('Nutzenergie (NE) gesamt GVk'),
197,V_4.1.2.4.1,verbrauch,status,False,Verbrauch_4_1_2_4_0*0,_S.xlsx,4. Verbrauch,L154,Via verbrauch_to_excel.csv ('Nutzenergie (NE) gesamt GVk'),
1103,V_4.1.2.4.1_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_4_0_status * Verbrauch_4_1_2_2_ziel / Verbrauch_4_1_2_2_status,_S.xlsx,4. Verbrauch,M154,Via verbrauch_to_excel.csv ('Nutzenergie (NE) gesamt GVk'),
805,V_4_1_2_4_1_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_4_0_status * Verbrauch_4_1_2_2_ziel / Verbrauch_4_1_2_2_status,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
198,V_4.1.2.8,verbrauch,status,False,Verbrauch_4_1_2_6 * Verbrauch_4_1_2_7 / 100,_S.xlsx,4. Verbrauch,L159,Via verbrauch_to_excel.csv ('Anteil NE Elektrotrakt.an Endverbr. GVk'),
1104,V_4.1.2.8_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_6_ziel * Verbrauch_4_1_2_7_ziel / 100,_S.xlsx,4. Verbrauch,M159,Via verbrauch_to_excel.csv ('Anteil NE Elektrotrakt.an Endverbr. GVk'),
806,V_4_1_2_8_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_6_ziel * Verbrauch_4_1_2_7_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
199,V_4.1.2.9,verbrauch,status,False,Verbrauch_4_1_2_8 / Verbrauch_4_1_2_3 * 100,_S.xlsx,4. Verbrauch,L160,Via verbrauch_to_excel.csv ('Anteil NE Elektrotrakt.an NE ges.GVk'),
1105,V_4.1.2.9_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_8_zeil / Verbrauch_4_1_2_3_zeil * 100,_S.xlsx,4. Verbrauch,M160,Via verbrauch_to_excel.csv ('Anteil NE Elektrotrakt.an NE ges.GVk'),
1106,V_4.1.2_ziel,verbrauch,ziel,False,100 - Verbrauch_4_1_1_ziel,_S.xlsx,4. Verbrauch,M150,Via verbrauch_to_excel.csv ('davon Güterverkehr u. a. (GVk)'),
792,V_4_1_2_ziel,verbrauch,ziel,False,100 - Verbrauch_4_1_1_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1107,V_4.1_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_ziel + Verbrauch_4_1_2_ziel,_S.xlsx,4. Verbrauch,M123,"Via verbrauch_to_excel.csv ('MA am Boden (Straße, Schiene, Schifffahrt, Maschinen)')",
776,V_4_1_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_ziel + Verbrauch_4_1_2_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
122,V_5.2,verbrauch,status,False,Verbrauch_5_0 * Verbrauch_5_1 / 100,_S.xlsx,4. Verbrauch,L178,Via verbrauch_to_excel.csv ('Bedarfsniv. Luftverk. (nach Entwicklung)'),
123,V_5.2.2,verbrauch,status,False,Verbrauch_5_2 * Verbrauch_5_2_1 / 100,_S.xlsx,4. Verbrauch,L180,Via verbrauch_to_excel.csv ('Kraftstoffverbrauch (flüssig) Luftverkehr'),
1109,V_5.2.2_ziel,verbrauch,ziel,False,Verbrauch_5_2_ziel * Verbrauch_5_2_1_ziel / 100,_S.xlsx,4. Verbrauch,M180,Via verbrauch_to_excel.csv ('Kraftstoffverbrauch (flüssig) Luftverkehr'),
809,V_5_2_2_ziel,verbrauch,ziel,False,Verbrauch_5_2_ziel * Verbrauch_5_2_1_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1108,V_5.2_ziel,verbrauch,ziel,False,Verbrauch_5_0_ziel * Verbrauch_5_1_ziel / 100,_S.xlsx,4. Verbrauch,M178,Via verbrauch_to_excel.csv ('Bedarfsniv. Luftverk. (nach Entwicklung)'),
808,V_5_2_ziel,verbrauch,ziel,False,Verbrauch_5_0_ziel * Verbrauch_5_1_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
124,V_6.0,verbrauch,status,False,Verbrauch_6_1 + Verbrauch_6_2,_S.xlsx,4. Verbrauch,L182,Via verbrauch_to_excel.csv ('Endenergieverbrauch MA gesamt'),
1110,V_6.0_ziel,verbrauch,ziel,False,Verbrauch_6_1_ziel + Verbrauch_6_2_ziel,_S.xlsx,4. Verbrauch,M182,Via verbrauch_to_excel.csv ('Endenergieverbrauch MA gesamt'),
209,V_6.1,verbrauch,status,False,Verbrauch_4_1_1_15 + Verbrauch_4_1_2_15 + Verbrauch_5_2_2,_S.xlsx,4. Verbrauch,L183,Via verbrauch_to_excel.csv ('davon Kraftstoffe'),
210,V_6.1.1,verbrauch,status,False,Verbrauch_4_1_1_20 + Verbrauch_4_1_2_20,_S.xlsx,4. Verbrauch,L184,Via verbrauch_to_excel.csv ('davon Wasserstoff (FC-Traktion)'),
1112,V_6.1.1_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_20_ziel + Verbrauch_4_1_2_20_ziel,_S.xlsx,4. Verbrauch,M184,Via verbrauch_to_excel.csv ('davon Wasserstoff (FC-Traktion)'),
812,V_6_1_1_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_20_ziel + Verbrauch_4_1_2_20_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
211,V_6.1.2,verbrauch,status,False,Verbrauch_4_1_1_15 + Verbrauch_4_1_2_15,_S.xlsx,4. Verbrauch,L185,Via verbrauch_to_excel.csv ('davon Kohlenwassserst.(gasförmig)'),
1113,V_6.1.2_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_15_ziel + Verbrauch_4_1_2_15_ziel,_S.xlsx,4. Verbrauch,M185,Via verbrauch_to_excel.csv ('davon Kohlenwassserst.(gasförmig)'),
813,V_6_1_2_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_15_ziel + Verbrauch_4_1_2_15_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
212,V_6.1.3,verbrauch,status,False,Verbrauch_5_2_2,_S.xlsx,4. Verbrauch,L186,"Via verbrauch_to_excel.csv ('dav.Kohlenwasserst. (flüssig, für Luftverk.)')",
1114,V_6.1.3_ziel,verbrauch,ziel,False,Verbrauch_5_2_2_ziel,_S.xlsx,4. Verbrauch,M186,"Via verbrauch_to_excel.csv ('dav.Kohlenwasserst. (flüssig, für Luftverk.)')",
814,V_6_1_3_ziel,verbrauch,ziel,False,Verbrauch_5_2_2_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1111,V_6.1_ziel,verbrauch,ziel,False,Verbrauch_6_1_1_ziel + Verbrauch_6_1_2_ziel + Verbrauch_6_1_3_ziel,_S.xlsx,4. Verbrauch,M183,Via verbrauch_to_excel.csv ('davon Kraftstoffe'),
213,V_6.2,verbrauch,status,False,Verbrauch_4_1_1_10 + Verbrauch_4_1_2_10,_S.xlsx,3. Bedarfsniveau,L16,Via verbrauch_to_excel.csv ('davon Strom'),
1115,V_6.2_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_10_ziel + Verbrauch_4_1_2_10_ziel,_S.xlsx,3. Bedarfsniveau,M16,Via verbrauch_to_excel.csv ('davon Strom'),
127,V_7,verbrauch,status,False,Verbrauch_6_2 + Verbrauch_3_6_0 + Verbrauch_2_9_0 + Verbrauch_1_4,_S.xlsx,4. Verbrauch,L189,Via verbrauch_to_excel.csv ('Strom-Endverbrauch insgesamt'),
816,V_7_ziel,verbrauch,ziel,False,Verbrauch_6_2_ziel + Verbrauch_3_6_0_ziel + Verbrauch_2_9_0_ziel + Verbrauch_1_4_ziel,_S.xlsx,4. Verbrauch,M189,Via verbrauch_to_excel.csv ('Strom-Endverbrauch insgesamt'),
128,V_8,verbrauch,status,False,Verbrauch_6_0 + Verbrauch_3_7 + Verbrauch_2_10 + Verbrauch_1_4,_S.xlsx,4. Verbrauch,L18,Via verbrauch_to_excel.csv ('Endenergieverbrauch insgesamt'),
817,V_8_ziel,verbrauch,ziel,False,Verbrauch_6_0_ziel + Verbrauch_3_7_ziel + Verbrauch_2_10_ziel + Verbrauch_1_4_ziel,_S.xlsx,4. Verbrauch,M18,Via verbrauch_to_excel.csv ('Endenergieverbrauch insgesamt'),
1116,V_9.1.2_ziel,verbrauch,ziel,False,Verbrauch_9_1_ziel * Verbrauch_9_1_1_ziel / 100 * Population / 1000,_S.xlsx,4. Verbrauch,M196,Via verbrauch_to_excel.csv ('= Bedarf an Grundstoffen'),
818,V_9_1_2_ziel,verbrauch,ziel,False,Verbrauch_9_1_ziel * Verbrauch_9_1_1_ziel / 100 * Population / 1000,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
214,V_9.1.4,verbrauch,status,False,Verbrauch_9_1_2 * Verbrauch_9_1_3 / 100,_S.xlsx,4. Verbrauch,L198,Via verbrauch_to_excel.csv ('= Bedarf an synthetischen Grundstoffen'),
1117,V_9.1.4_ziel,verbrauch,ziel,False,Verbrauch_9_1_2_ziel * Verbrauch_9_1_3_ziel / 100,_S.xlsx,4. Verbrauch,M198,Via verbrauch_to_excel.csv ('= Bedarf an synthetischen Grundstoffen'),
819,V_9_1_4_ziel,verbrauch,ziel,False,Verbrauch_9_1_2_ziel * Verbrauch_9_1_3_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1222,WS_abregelung_z_day_1,ws,status,False,(0 if (current_stromverbr_raumwaerm_korr > 0 and current_ueberschuss_strom / current_stromverbr_raumwaerm_korr <= 1.0) else (current_ueberschuss_strom - (current_einspeich / 0.65) if current_stromverbr_raumwaerm_korr > 0 else 0)),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1223,WS_abregelung_z_days_2_365,ws,status,False,(0 if (current_stromverbr_raumwaerm_korr > 0 and current_ueberschuss_strom / current_stromverbr_raumwaerm_korr <= 1.0) else (current_ueberschuss_strom - (current_einspeich / 0.65) if current_stromverbr_raumwaerm_korr > 0 else 0)),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1224,WS_abregelung_z_row_366,ws,status,False,sum_abregelung_z,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1238,WS_ausspeich_gas_day_1,ws,status,False,ausspeich_gas_366 / 365,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1239,WS_ausspeich_gas_days_2_365,ws,status,False,ausspeich_gas_366 / 365,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1240,WS_ausspeich_gas_row_366,ws,status,False,0,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1234,WS_ausspeich_rueckverstr_day_1,ws,status,False,current_speicher_ausgl_strom / 0.585,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1235,WS_ausspeich_rueckverstr_days_2_365,ws,status,False,current_speicher_ausgl_strom / 0.585,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1236,WS_ausspeich_rueckverstr_row_366,ws,status,False,sum_ausspeich_rueckverstr,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1237,WS_ausspeich_rueckverstr_row_367,ws,status,False,max_ausspeich_rueckverstr,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1228,WS_brennstoff_ausgleichs_strom_day_1,ws,status,False,renewable_9_1_4_target / brennstoff_ausgleichs_strom_366 * current_mangel_last,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1229,WS_brennstoff_ausgleichs_strom_days_2_365,ws,status,False,(renewable_9_1_4_target / brennstoff_ausgleichs_strom_366 * current_mangel_last) if brennstoff_ausgleichs_strom_366 > 0 else 0,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1230,WS_brennstoff_ausgleichs_strom_row_366,ws,status,False,current_mangel_last * (1 + 0.000001),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1194,WS_davon_raumw_korr_day_1,ws,status,False,davon_raumw_korr_366 * current_heizung_abwaerm_promille / 365,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1195,WS_davon_raumw_korr_days_2_365,ws,status,False,davon_raumw_korr_366 * current_heizung_abwaerm_promille / 365,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1196,WS_davon_raumw_korr_row_366,ws,status,False,verbrauch_2_9_2_ziel * (verbrauch_2_4_ziel / 100),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1197,WS_davon_raumw_korr_row_367,ws,status,False,sum_davon_raumw_korr,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1213,WS_direktverbr_strom_day_1,ws,status,False,"MIN(current_wind_solar_konstant, current_stromverbr_raumwaerm_korr)",WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1214,WS_direktverbr_strom_days_2_365,ws,status,False,"MIN(current_wind_solar_konstant, current_stromverbr_raumwaerm_korr)",WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1215,WS_direktverbr_strom_row_366,ws,status,False,sum_direktverbr_strom,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1219,WS_einspeich_day_1,ws,status,False,(current_ueberschuss_strom * 0.65 if (current_stromverbr_raumwaerm_korr > 0 and current_ueberschuss_strom / current_stromverbr_raumwaerm_korr <= 1) else (current_stromverbr_raumwaerm_korr * 1 * 0.65 if current_stromverbr_raumwaerm_korr > 0 else 0)),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1220,WS_einspeich_days_2_365,ws,status,False,(current_ueberschuss_strom * 0.65 if (current_stromverbr_raumwaerm_korr > 0 and current_ueberschuss_strom / current_stromverbr_raumwaerm_korr <= 1) else (current_stromverbr_raumwaerm_korr * 1 * 0.65 if current_stromverbr_raumwaerm_korr > 0 else 0)),WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1221,WS_einspeich_row_366,ws,status,False,sum_einspeich,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1258,WS_ladezustand_abs_day_1,ws,status,False,current_ladezustand_netto - day_367.ladezustand_netto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1259,WS_ladezustand_abs_days_2_365,ws,status,False,current_ladezustand_netto - day_367.ladezustand_netto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1260,WS_ladezustand_abs_row_366,ws,status,False,day_365.ladezustand_abs - day_1.ladezustand_abs,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1261,WS_ladezustand_abs_row_367,ws,status,False,min_ladezustand_abs,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1262,WS_ladezustand_abs_row_368,ws,status,False,max_ladezustand_abs,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1246,WS_ladezustand_abs_vorl_tl_day_1,ws,status,False,current_ladezust_burtto - day_368.ladezust_burtto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1247,WS_ladezustand_abs_vorl_tl_days_2_365,ws,status,False,current_ladezust_burtto - day_368.ladezust_burtto,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1248,WS_ladezustand_abs_vorl_tl_row_366,ws,status,False,max_ladezustand_abs_vorl_tl,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1249,WS_ladezustand_abs_vorl_tl_row_367,ws,status,False,day_365.ladezustand_abs_vorl_tl- day_1.ladezustand_abs_vorl_tl,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
1253,WS_ladezustand_netto_day_1,ws,status,False,current_einspeich - current_ausspeich_rueckverstr - current_ausspeich_gas - current_selbstentl,WS.xlsm,Zeitreihen Kalkulation,"(rows 158-521, one per day)","Column varies by key: einspeich→P, abregelung→Q, mangel_last→R, brennstoff_ausgleich→S, speicher_ausgl_strom→T, ausspeich_rueckverstr→U, ausspeich_gas→V, ladezust_brutto→W, etc. Covered in §5 of Round 1; daily input columns C/D/E/F verified 0 drift.",
