formula_id,formula_key,category,formula_type,db_expression,excel_book,excel_sheet,excel_cell,excel_formula,excel_value,verdict,note,diff_category,diff_note
42,5.4.4.2,renewable,status,Renewable_5_4 * (Renewable_5_4_4 / 100) * (Renewable_5_4_4_1 / 100),_S.xlsx,2. Erneuerbare,L120,=L$104*L118%*L119%,=L$104*L118%*L119%,DIFFERENT,DB='renewable_5_4*(renewable_5_4_4/100)*(renewable_5_4_4_1/100)' vs Excel='l104*l118%*l119%',REAL_DIFF,DB_ops=*/*/ XL_ops=**; investigate
955,5.4.4.2_ziel_target,renewable,ziel,Renewable_5_4 * (Renewable_5_4_4 / 100) * (Renewable_5_4_4_1 / 100),_S.xlsx,2. Erneuerbare,M120,=M$104*M118%*M119%,=M$104*M118%*M119%,DIFFERENT,DB='renewable_5_4*(renewable_5_4_4/100)*(renewable_5_4_4_1/100)' vs Excel='m104*m118%*m119%',REAL_DIFF,DB_ops=*/*/ XL_ops=**; investigate
953,5.4.4_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M258,=M259+M264,=M259+M264,DB_EMPTY,DB formula expression is empty (input/fixed row),,
942,5.4_ziel_target,renewable,ziel,Renewable_5_1_2 + Renewable_5_2 + Renewable_5_3,_S.xlsx,2. Erneuerbare,M104,=M100+M102+M103,=M100+M102+M103,EQUIVALENT,"Same structural shape '++'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
936,5_ziel_target,renewable,ziel,,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — resolved via renewable_to_excel.csv which has no mapping for code. Likely a summary/chapter formula row (upstream aggregate).,,
308,6,renewable,status,,_S.xlsx,2. Erneuerbare,L122,,,DB_EMPTY,DB formula expression is empty (input/fixed row),,
309,6.1,renewable,status,Renewable_6_1_1 + Renewable_6_1_2 + Renewable_6_1_3 + Renewable_10_6_1_1 + Renewable_10_6_1_2 + Renewable_10_6_1_3,_S.xlsx,2. Erneuerbare,L123,,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
310,6.1.1,renewable,status,lu_223_status,_S.xlsx,2. Erneuerbare,L124,=AP124,=AP124,EQUIVALENT,"Both are single-variable references (DB uses code name, Excel uses cell ref)",,
311,6.1.1.1,renewable,status,,_S.xlsx,2. Erneuerbare,L125,=AT125,=AT125,DB_EMPTY,DB formula expression is empty (input/fixed row),,
959,6.1.1.1_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M125,"=IF(P125="""",AU125,P125)","=IF(P125="""",AU125,P125)",DB_EMPTY,DB formula expression is empty (input/fixed row),,
43,6.1.1.2,renewable,status,Renewable_6_1_1 * Renewable_6_1_1_1 / 1000,_S.xlsx,2. Erneuerbare,L126,=L124*L125/1000,=L124*L125/1000,EQUIVALENT,"Same structural shape '*/'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
960,6.1.1.2_ziel_target,renewable,ziel,Renewable_6_1_1 * Renewable_6_1_1_1 / 1000,_S.xlsx,2. Erneuerbare,M126,=M124*M125/1000,=M124*M125/1000,EQUIVALENT,"Same structural shape '*/'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
958,6.1.1_target,renewable,ziel,lu_223_target,_S.xlsx,2. Erneuerbare,M124,"=IF(P124="""",AQ124,P124)","=IF(P124="""",AQ124,P124)",EQUIVALENT,"CELLREF_VS_TOKEN: Same operator sequence; DB uses Python tokens (Renewable_X), Excel uses cell refs",CELLREF_VS_TOKEN,"Same operator sequence; DB uses Python tokens (Renewable_X), Excel uses cell refs"
312,6.1.2,renewable,status,,_S.xlsx,2. Erneuerbare,L128,=AT128,=AT128,DB_EMPTY,DB formula expression is empty (input/fixed row),,
961,6.1.2_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M128,"=IF(P128="""",AU128,P128)","=IF(P128="""",AU128,P128)",DB_EMPTY,DB formula expression is empty (input/fixed row),,
44,6.1.3,renewable,status,Renewable_6_1_1_2 + Renewable_6_1_2,_S.xlsx,2. Erneuerbare,L129,=L126+L128,=L126+L128,EQUIVALENT,"Same structural shape '+'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
313,6.1.3.1,renewable,status,,_S.xlsx,2. Erneuerbare,L130,=AT130,=AT130,DB_EMPTY,DB formula expression is empty (input/fixed row),,
45,6.1.3.1.1,renewable,status,Renewable_6_1_3 * Renewable_6_1_3_1 / 100,_S.xlsx,2. Erneuerbare,L120,=L$104*L118%*L119%,=L$104*L118%*L119%,DIFFERENT,DB='renewable_6_1_3*renewable_6_1_3_1/100' vs Excel='l104*l118%*l119%',REAL_DIFF,DB_ops=*/ XL_ops=**; investigate
964,6.1.3.1.1_ziel_target,renewable,ziel,Renewable_6_1_3 * Renewable_6_1_3_1 / 100,_S.xlsx,2. Erneuerbare,M120,=M$104*M118%*M119%,=M$104*M118%*M119%,DIFFERENT,DB='renewable_6_1_3*renewable_6_1_3_1/100' vs Excel='m104*m118%*m119%',REAL_DIFF,DB_ops=*/ XL_ops=**; investigate
963,6.1.3.1_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M130,"=IF(P130="""",AU130,P130)","=IF(P130="""",AU130,P130)",DB_EMPTY,DB formula expression is empty (input/fixed row),,
314,6.1.3.2,renewable,status,,_S.xlsx,2. Erneuerbare,L133,=AT133,=AT133,DB_EMPTY,DB formula expression is empty (input/fixed row),,
315,6.1.3.2.1,renewable,status,,_S.xlsx,2. Erneuerbare,L134,=AT134,=AT134,DB_EMPTY,DB formula expression is empty (input/fixed row),,
966,6.1.3.2.1_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M134,"=IF(P134="""",AU134,P134)","=IF(P134="""",AU134,P134)",DB_EMPTY,DB formula expression is empty (input/fixed row),,
46,6.1.3.2.2,renewable,status,Renewable_6_1_3 * Renewable_6_1_3_2 * Renewable_6_1_3_2_1 / 10000,_S.xlsx,2. Erneuerbare,L135,=L129*L133%*L134%,=L129*L133%*L134%,DIFFERENT,DB='renewable_6_1_3*renewable_6_1_3_2*renewable_6_1_3_2_1/10000' vs Excel='l129*l133%*l134%',REAL_DIFF,DB_ops=**/ XL_ops=**; investigate
967,6.1.3.2.2_ziel_target,renewable,ziel,Renewable_6_1_3 * Renewable_6_1_3_2 * Renewable_6_1_3_2_1 / 10000,_S.xlsx,2. Erneuerbare,M135,=M129*M133%*M134%,=M129*M133%*M134%,DIFFERENT,DB='renewable_6_1_3*renewable_6_1_3_2*renewable_6_1_3_2_1/10000' vs Excel='m129*m133%*m134%',REAL_DIFF,DB_ops=**/ XL_ops=**; investigate
316,6.1.3.2.3,renewable,status,,_S.xlsx,2. Erneuerbare,L136,=AT136,=AT136,DB_EMPTY,DB formula expression is empty (input/fixed row),,
968,6.1.3.2.3_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M136,"=IF(P136="""",AU136,P136)","=IF(P136="""",AU136,P136)",DB_EMPTY,DB formula expression is empty (input/fixed row),,
47,6.1.3.2.4,renewable,status,Renewable_6_1_3 * (Renewable_6_1_3_2 / 100) * (Renewable_6_1_3_2_3 / 100),_S.xlsx,2. Erneuerbare,L137,=L129*L133%*L136%,=L129*L133%*L136%,DIFFERENT,DB='renewable_6_1_3*(renewable_6_1_3_2/100)*(renewable_6_1_3_2_3/100)' vs Excel='l129*l133%*l136%',REAL_DIFF,DB_ops=*/*/ XL_ops=**; investigate
969,6.1.3.2.4_ziel_target,renewable,ziel,Renewable_6_1_3 * (Renewable_6_1_3_2 / 100) * (Renewable_6_1_3_2_3 / 100),_S.xlsx,2. Erneuerbare,M137,=M129*M133%*M136%,=M129*M133%*M136%,DIFFERENT,DB='renewable_6_1_3*(renewable_6_1_3_2/100)*(renewable_6_1_3_2_3/100)' vs Excel='m129*m133%*m136%',REAL_DIFF,DB_ops=*/*/ XL_ops=**; investigate
965,6.1.3.2_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M133,"=IF(P133="""",AU133,P133)","=IF(P133="""",AU133,P133)",DB_EMPTY,DB formula expression is empty (input/fixed row),,
962,6.1.3_ziel_target,renewable,ziel,Renewable_6_1_1_2 + Renewable_6_1_2,_S.xlsx,2. Erneuerbare,M129,=M126+M128,=M126+M128,EQUIVALENT,"Same structural shape '+'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
957,6.1_ziel_target,renewable,ziel,Renewable_6_1_1 + Renewable_6_1_2 + Renewable_6_1_3 + Renewable_10_6_1_1 + Renewable_10_6_1_2 + Renewable_10_6_1_3,_S.xlsx,2. Erneuerbare,M123,,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
317,6.2,renewable,status,,_S.xlsx,2. Erneuerbare,L139,,,DB_EMPTY,DB formula expression is empty (input/fixed row),,
48,6.2.1,renewable,status,LandUse_LU_2.2.4,_S.xlsx,2. Erneuerbare,L57,=AP57,=AP57,EQUIVALENT,"Both are single-variable references (DB uses code name, Excel uses cell ref)",,
318,6.2.1.1,renewable,status,,_S.xlsx,2. Erneuerbare,L141,=AT141,=AT141,DB_EMPTY,DB formula expression is empty (input/fixed row),,
972,6.2.1.1_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M141,"=IF(P141="""",AU141,P141)","=IF(P141="""",AU141,P141)",DB_EMPTY,DB formula expression is empty (input/fixed row),,
49,6.2.1.2,renewable,status,Renewable_6_2_1 * Renewable_6_2_1_1 / 1000,_S.xlsx,2. Erneuerbare,L142,=L140*L141/1000,=L140*L141/1000,EQUIVALENT,"Same structural shape '*/'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
973,6.2.1.2_ziel_target,renewable,ziel,Renewable_6_2_1 * Renewable_6_2_1_1 / 1000,_S.xlsx,2. Erneuerbare,M142,=M140*M141/1000,=M140*M141/1000,EQUIVALENT,"Same structural shape '*/'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
971,6.2.1_ziel_target,renewable,ziel,LandUse_LU_2.2.4,_S.xlsx,2. Erneuerbare,M57,"=IF(P57="""",AQ57,P57)","=IF(P57="""",AQ57,P57)",EQUIVALENT,"CELLREF_VS_TOKEN: Same operator sequence; DB uses Python tokens (Renewable_X), Excel uses cell refs",CELLREF_VS_TOKEN,"Same operator sequence; DB uses Python tokens (Renewable_X), Excel uses cell refs"
319,6.2.2,renewable,status,,_S.xlsx,2. Erneuerbare,L144,=AT144,=AT144,DB_EMPTY,DB formula expression is empty (input/fixed row),,
974,6.2.2_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M144,"=IF(P144="""",AU144,P144)","=IF(P144="""",AU144,P144)",DB_EMPTY,DB formula expression is empty (input/fixed row),,
50,6.2.3,renewable,status,Renewable_6_2_1_2 + Renewable_6_2_2,_S.xlsx,2. Erneuerbare,L139,,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
975,6.2.3_ziel_target,renewable,ziel,Renewable_6_2_1_2 + Renewable_6_2_2,_S.xlsx,2. Erneuerbare,M139,,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
970,6.2_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M139,,,DB_EMPTY,DB formula expression is empty (input/fixed row),,
956,6_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M122,,,DB_EMPTY,DB formula expression is empty (input/fixed row),,
320,7,renewable,status,,_S.xlsx,2. Erneuerbare,L147,,,DB_EMPTY,DB formula expression is empty (input/fixed row),,
51,7.1,renewable,status,Verbrauch_2_9_2,_S.xlsx,2. Erneuerbare,L148,='4. Verbrauch'!L89,='4. Verbrauch'!L89,EQUIVALENT,"CELLREF_VS_TOKEN: Same operator sequence; DB uses Python tokens (Renewable_X), Excel uses cell refs",CELLREF_VS_TOKEN,"Same operator sequence; DB uses Python tokens (Renewable_X), Excel uses cell refs"
321,7.1.1,renewable,status,,_S.xlsx,2. Erneuerbare,L149,=AT149,=AT149,DB_EMPTY,DB formula expression is empty (input/fixed row),,
978,7.1.1_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M149,"=IF(P149="""",AU149,P149)","=IF(P149="""",AU149,P149)",DB_EMPTY,DB formula expression is empty (input/fixed row),,
52,7.1.2,renewable,status,Renewable_7_1 * Renewable_7_1_1 / 100,_S.xlsx,2. Erneuerbare,L150,=L148*L149%,=L148*L149%,DIFFERENT,DB='renewable_7_1*renewable_7_1_1/100' vs Excel='l148*l149%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
322,7.1.2.1,renewable,status,,_S.xlsx,2. Erneuerbare,L151,=AT151,=AT151,DB_EMPTY,DB formula expression is empty (input/fixed row),,
980,7.1.2.1_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M151,"=IF(P151="""",AU151,P151)","=IF(P151="""",AU151,P151)",DB_EMPTY,DB formula expression is empty (input/fixed row),,
53,7.1.2.2,renewable,status,Renewable_7_1_2 * Renewable_7_1_2_1,_S.xlsx,2. Erneuerbare,L152,=L$150*L151,=L$150*L151,EQUIVALENT,"Same structural shape '*'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
981,7.1.2.2_ziel_target,renewable,ziel,Renewable_7_1_2 * Renewable_7_1_2_1,_S.xlsx,2. Erneuerbare,M152,=M150*M151,=M150*M151,EQUIVALENT,"Same structural shape '*'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
54,7.1.2.3,renewable,status,Renewable_7_1_2_2 - Renewable_7_1_2,_S.xlsx,2. Erneuerbare,L153,=L152-L150,=L152-L150,EQUIVALENT,"Same structural shape '-'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
982,7.1.2.3_ziel_target,renewable,ziel,Renewable_7_1_2_2 - Renewable_7_1_2,_S.xlsx,2. Erneuerbare,M153,=M152-M150,=M152-M150,EQUIVALENT,"Same structural shape '-'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
979,7.1.2_target,renewable,ziel,Renewable_7_1_ziel * Renewable_7_1_1_ziel / 100,_S.xlsx,2. Erneuerbare,M150,=M$148*M149%,=M$148*M149%,DIFFERENT,DB='renewable_7_1_ziel*renewable_7_1_1_ziel/100' vs Excel='m148*m149%',REAL_DIFF,DB_ops=*/ XL_ops=*; investigate
323,7.1.3,renewable,status,,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — resolved via renewable_to_excel.csv which has no mapping for code. Likely a summary/chapter formula row (upstream aggregate).,,
983,7.1.3_ziel_target,renewable,ziel,,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — resolved via renewable_to_excel.csv which has no mapping for code. Likely a summary/chapter formula row (upstream aggregate).,,
55,7.1.4,renewable,status,Renewable_7_1 * Renewable_7_1_3 / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — resolved via renewable_to_excel.csv which has no mapping for code. Likely a summary/chapter formula row (upstream aggregate).,,
324,7.1.4.1,renewable,status,,_S.xlsx,2. Erneuerbare,L157,=AT157,=AT157,DB_EMPTY,DB formula expression is empty (input/fixed row),,
985,7.1.4.1_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M157,"=IF(P157="""",AU157,P157)","=IF(P157="""",AU157,P157)",DB_EMPTY,DB formula expression is empty (input/fixed row),,
56,7.1.4.2,renewable,status,Renewable_7_1_4 * Renewable_7_1_4_1,_S.xlsx,2. Erneuerbare,L152,=L$150*L151,=L$150*L151,EQUIVALENT,"Same structural shape '*'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
986,7.1.4.2_ziel_target,renewable,ziel,Renewable_7_1_4 * Renewable_7_1_4_1,_S.xlsx,2. Erneuerbare,M152,=M150*M151,=M150*M151,EQUIVALENT,"Same structural shape '*'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
57,7.1.4.3,renewable,status,Renewable_7_1_4_2 - Renewable_7_1_4,_S.xlsx,2. Erneuerbare,L159,=L158-L156,=L158-L156,EQUIVALENT,"Same structural shape '-'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
325,7.1.4.3.1,renewable,status,,_S.xlsx,2. Erneuerbare,L160,=AT160,=AT160,DB_EMPTY,DB formula expression is empty (input/fixed row),,
988,7.1.4.3.1_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M160,"=IF(P160="""",AU160,P160)","=IF(P160="""",AU160,P160)",DB_EMPTY,DB formula expression is empty (input/fixed row),,
58,7.1.4.3.2,renewable,status,Renewable_7_1_4_3 * 1000 / Renewable_7_1_4_3_1,_S.xlsx,2. Erneuerbare,L161,=L159*1000/L160,=L159*1000/L160,EQUIVALENT,"Same structural shape '*/'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
989,7.1.4.3.2_ziel_target,renewable,ziel,Renewable_7_1_4_3 * 1000 / Renewable_7_1_4_3_1,_S.xlsx,2. Erneuerbare,M161,=M159*1000/M160,=M159*1000/M160,EQUIVALENT,"Same structural shape '*/'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
59,7.1.4.3.3,renewable,status,LandUse_LU_1,_S.xlsx,2. Erneuerbare,L162,=AP162,=AP162,EQUIVALENT,"Both are single-variable references (DB uses code name, Excel uses cell ref)",,
990,7.1.4.3.3_ziel_target,renewable,ziel,LandUse_LU_1,_S.xlsx,2. Erneuerbare,M162,"=IF(P162="""",AQ162,P162)","=IF(P162="""",AQ162,P162)",EQUIVALENT,"CELLREF_VS_TOKEN: Same operator sequence; DB uses Python tokens (Renewable_X), Excel uses cell refs",CELLREF_VS_TOKEN,"Same operator sequence; DB uses Python tokens (Renewable_X), Excel uses cell refs"
326,7.1.4.3.4,renewable,status,,_S.xlsx,2. Erneuerbare,L163,=L161/L162%,=L161/L162%,DB_EMPTY,DB formula expression is empty (input/fixed row),,
991,7.1.4.3.4_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M163,=M161/M162%,=M161/M162%,DB_EMPTY,DB formula expression is empty (input/fixed row),,
987,7.1.4.3_ziel_target,renewable,ziel,Renewable_7_1_4_2 - Renewable_7_1_4,_S.xlsx,2. Erneuerbare,M159,=M158-M156,=M158-M156,EQUIVALENT,"Same structural shape '-'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
984,7.1.4_ziel_target,renewable,ziel,Renewable_7_1 * Renewable_7_1_3 / 100,,,,,,NO_EXCEL_CELL_DOCUMENTED,CHAINED_OOS — resolved via renewable_to_excel.csv which has no mapping for code. Likely a summary/chapter formula row (upstream aggregate).,,
977,7.1_target,renewable,ziel,V_2_9_0_ziel,_S.xlsx,2. Erneuerbare,M148,='4. Verbrauch'!M89,='4. Verbrauch'!M89,EQUIVALENT,"CELLREF_VS_TOKEN: Same operator sequence; DB uses Python tokens (Renewable_X), Excel uses cell refs",CELLREF_VS_TOKEN,"Same operator sequence; DB uses Python tokens (Renewable_X), Excel uses cell refs"
976,7_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M147,,,DB_EMPTY,DB formula expression is empty (input/fixed row),,
327,8,renewable,status,,_S.xlsx,2. Erneuerbare,L165,,,DB_EMPTY,DB formula expression is empty (input/fixed row),,
328,8.1,renewable,status,,_S.xlsx,2. Erneuerbare,L166,=AT166,=AT166,DB_EMPTY,DB formula expression is empty (input/fixed row),,
329,8.1.1,renewable,status,,_S.xlsx,2. Erneuerbare,L167,=AT167,=AT167,DB_EMPTY,DB formula expression is empty (input/fixed row),,
994,8.1.1_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M167,"=IF(P167="""",AU167,P167)","=IF(P167="""",AU167,P167)",DB_EMPTY,DB formula expression is empty (input/fixed row),,
60,8.1.2,renewable,status,Renewable_8_1 * Renewable_8_1_1 / 1000,_S.xlsx,2. Erneuerbare,L15,=L6*L13%*L14/1000,=L6*L13%*L14/1000,DIFFERENT,DB='renewable_8_1*renewable_8_1_1/1000' vs Excel='l6*l13%*l14/1000',REAL_DIFF,DB_ops=*/ XL_ops=**/; investigate
995,8.1.2_ziel_target,renewable,ziel,Renewable_8_1 * Renewable_8_1_1 / 1000,_S.xlsx,2. Erneuerbare,M15,=M6*M13%*M14/1000,=M6*M13%*M14/1000,DIFFERENT,DB='renewable_8_1*renewable_8_1_1/1000' vs Excel='m6*m13%*m14/1000',REAL_DIFF,DB_ops=*/ XL_ops=**/; investigate
993,8.1_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M166,"=IF(P166="""",AU166,P166)","=IF(P166="""",AU166,P166)",DB_EMPTY,DB formula expression is empty (input/fixed row),,
330,8.2,renewable,status,,_S.xlsx,2. Erneuerbare,L178,=AT178,=AT178,DB_EMPTY,DB formula expression is empty (input/fixed row),,
996,8.2_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M178,"=IF(P178="""",AU178,P178)","=IF(P178="""",AU178,P178)",DB_EMPTY,DB formula expression is empty (input/fixed row),,
992,8_ziel_target,renewable,ziel,,_S.xlsx,2. Erneuerbare,M165,,,DB_EMPTY,DB formula expression is empty (input/fixed row),,
331,9,renewable,status,,_S.xlsx,2. Erneuerbare,L180,,,DB_EMPTY,DB formula expression is empty (input/fixed row),,
65,9.1,renewable,status,Renewable_9_1_1 + Renewable_9_1_2 + Renewable_9_1_3 + Renewable_9_1_4,_S.xlsx,2. Erneuerbare,L15,=L6*L13%*L14/1000,=L6*L13%*L14/1000,DIFFERENT,DB='renewable_9_1_1+renewable_9_1_2+renewable_9_1_3+renewable_9_1_4' vs Excel='l6*l13%*l14/1000',REAL_DIFF,DB_ops=+++ XL_ops=**/; investigate
61,9.1.1,renewable,status,Renewable_2_2_1_2_3 + Renewable_2_1_1_2_2,_S.xlsx,2. Erneuerbare,L182,=L32+L40,=L32+L40,EQUIVALENT,"Same structural shape '+'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
999,9.1.1_ziel_target,renewable,ziel,Renewable_2_2_1_2_3 + Renewable_2_1_1_2_2,_S.xlsx,2. Erneuerbare,M182,=M32+M40,=M32+M40,EQUIVALENT,"Same structural shape '+'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
62,9.1.2,renewable,status,Renewable_1_1_2_1_2 + Renewable_1_2_1_2,_S.xlsx,2. Erneuerbare,L183,=L15+L22,=L15+L22,EQUIVALENT,"Same structural shape '+'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
1000,9.1.2_target,renewable,ziel,Renewable_1_1_2_1_2_ziel + Renewable_1_2_1_2_ziel,_S.xlsx,2. Erneuerbare,M183,=M15+M22,=M15+M22,EQUIVALENT,"Same structural shape '+'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
63,9.1.3,renewable,status,Renewable_3_1_1_2 + Renewable_8_1_2,_S.xlsx,2. Erneuerbare,L184,=L46+L168,=L46+L168,EQUIVALENT,"Same structural shape '+'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
1001,9.1.3_ziel_target,renewable,ziel,Renewable_3_1_1_2 + Renewable_8_1_2,_S.xlsx,2. Erneuerbare,M184,=M46+M168,=M46+M168,EQUIVALENT,"Same structural shape '+'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
64,9.1.4,renewable,status,Renewable_4_3_3_2 + Renewable_4_4_1 + Renewable_5_4_2_2 + Renewable_6_1_3_2_2,_S.xlsx,2. Erneuerbare,L185,=L85+L94+L110+L135,=L85+L94+L110+L135,EQUIVALENT,"Same structural shape '+++'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
1002,9.1.4_ziel_target,renewable,ziel,Renewable_4_3_3_2 + Renewable_4_4_1 + Renewable_5_4_2_2 + Renewable_6_1_3_2_2,_S.xlsx,2. Erneuerbare,M185,=M85+M94+M110+M135,=M85+M94+M110+M135,EQUIVALENT,"Same structural shape '+++'; different variable names (DB uses Python-style tokens, Excel uses cell refs)",,
998,9.1_ziel_target,renewable,ziel,Renewable_9_1_1 + Renewable_9_1_2 + Renewable_9_1_3 + Renewable_9_1_4,_S.xlsx,2. Erneuerbare,M15,=M6*M13%*M14/1000,=M6*M13%*M14/1000,DIFFERENT,DB='renewable_9_1_1+renewable_9_1_2+renewable_9_1_3+renewable_9_1_4' vs Excel='m6*m13%*m14/1000',REAL_DIFF,DB_ops=+++ XL_ops=**/; investigate
66,9.2,renewable,status,Renewable_9_1_1 + Renewable_9_1_2 + Renewable_9_1_3 + Renewable_9_1_4,_S.xlsx,2. Erneuerbare,L15,=L6*L13%*L14/1000,=L6*L13%*L14/1000,DIFFERENT,DB='renewable_9_1_1+renewable_9_1_2+renewable_9_1_3+renewable_9_1_4' vs Excel='l6*l13%*l14/1000',REAL_DIFF,DB_ops=+++ XL_ops=**/; investigate
332,9.2.1,renewable,status,Renewable_9_2_1_1 + Renewable_9_2_1_2 + Renewable_9_2_1_3 + Renewable_9_2_1_4 + Renewable_9_2_1_5,_S.xlsx,2. Erneuerbare,L188,,,NO_EXCEL_FORMULA,Excel cell has no formula AND no cached value,,
67,9.2.1.1,renewable,status,0,_S.xlsx,2. Erneuerbare,L189,=AT189,=AT189,DB_ZERO_CONST,DB expression is literal 0 — typically an input-row placeholder,,
68,9.2.1.1.1,renewable,status,0,_S.xlsx,2. Erneuerbare,L191,='4. Verbrauch'!L184,='4. Verbrauch'!L184,DB_ZERO_CONST,DB expression is literal 0 — typically an input-row placeholder,,
69,9.2.1.1.1.1,renewable,status,80,_S.xlsx,2. Erneuerbare,L192,=AT192,=AT192,EQUIVALENT,"Both are single-variable references (DB uses code name, Excel uses cell ref)",,
1007,9.2.1.1.1.1_ziel_target,renewable,ziel,80,_S.xlsx,2. Erneuerbare,M192,"=IF(P192="""",AU192,P192)","=IF(P192="""",AU192,P192)",EQUIVALENT,"CELLREF_VS_TOKEN: Same operator sequence; DB uses Python tokens (Renewable_X), Excel uses cell refs",CELLREF_VS_TOKEN,"Same operator sequence; DB uses Python tokens (Renewable_X), Excel uses cell refs"
1006,9.2.1.1.1_ziel_target,renewable,ziel,0,_S.xlsx,2. Erneuerbare,M191,='4. Verbrauch'!M184,='4. Verbrauch'!M184,DB_ZERO_CONST,DB expression is literal 0 — typically an input-row placeholder,,
70,9.2.1.1.2,renewable,status,0,_S.xlsx,2. Erneuerbare,L193,=L181*L190%,=L181*L190%,DB_ZERO_CONST,DB expression is literal 0 — typically an input-row placeholder,,
1008,9.2.1.1.2_ziel_target,renewable,ziel,0,_S.xlsx,2. Erneuerbare,M193,=M191/M192%,=M191/M192%,DB_ZERO_CONST,DB expression is literal 0 — typically an input-row placeholder,,
